'Elapsed time','V1'
'0:14.794',-5.545
'0:14.797',-5.540
'0:14.800',-5.520
'0:14.803',-5.530
'0:14.806',-5.510
'0:14.808',-5.520
'0:14.811',-5.535
'0:14.814',-5.550
'0:14.817',-5.560
'0:14.819',-5.575
'0:14.822',-5.575
'0:14.825',-5.575
'0:14.828',-5.585
'0:14.831',-5.570
'0:14.833',-5.560
'0:14.836',-5.545
'0:14.839',-5.545
'0:14.842',-5.555
'0:14.844',-5.555
'0:14.847',-5.570
'0:14.850',-5.575
'0:14.853',-5.605
'0:14.856',-5.615
'0:14.858',-5.610
'0:14.861',-5.605
'0:14.864',-5.600
'0:14.867',-5.580
'0:14.869',-5.575
'0:14.872',-5.575
'0:14.875',-5.560
'0:14.878',-5.565
'0:14.881',-5.580
'0:14.883',-5.590
'0:14.886',-5.600
'0:14.889',-5.575
'0:14.892',-5.575
'0:14.894',-5.565
'0:14.897',-5.545
'0:14.900',-5.545
'0:14.903',-5.535
'0:14.906',-5.535
'0:14.908',-5.525
'0:14.911',-5.530
'0:14.914',-5.560
'0:14.917',-5.560
'0:14.919',-5.575
'0:14.922',-5.560
'0:14.925',-5.575
'0:14.928',-5.575
'0:14.931',-5.580
'0:14.933',-5.560
'0:14.936',-5.565
'0:14.939',-5.555
'0:14.942',-5.550
'0:14.944',-5.565
'0:14.947',-5.565
'0:14.950',-5.590
'0:14.953',-5.590
'0:14.956',-5.590
'0:14.958',-5.585
'0:14.961',-5.585
'0:14.964',-5.570
'0:14.967',-5.560
'0:14.969',-5.565
'0:14.972',-5.555
'0:14.975',-5.550
'0:14.978',-5.555
'0:14.981',-5.560
'0:14.983',-5.575
'0:14.986',-5.580
'0:14.989',-5.595
'0:14.992',-5.585
'0:14.994',-5.590
'0:14.997',-5.590
'0:15.000',-5.585
'0:15.003',-5.565
'0:15.006',-5.560
'0:15.008',-5.565
'0:15.011',-5.565
'0:15.014',-5.560
'0:15.017',-5.570
'0:15.019',-5.575
'0:15.022',-5.575
'0:15.025',-5.570
'0:15.028',-5.575
'0:15.031',-5.570
'0:15.033',-5.560
'0:15.036',-5.550
'0:15.039',-5.550
'0:15.042',-5.545
'0:15.044',-5.565
'0:15.047',-5.565
'0:15.050',-5.575
'0:15.053',-5.580
'0:15.056',-5.595
'0:15.058',-5.595
'0:15.061',-5.585
'0:15.064',-5.575
'0:15.067',-5.575
'0:15.069',-5.565
'0:15.072',-5.550
'0:15.075',-5.560
'0:15.078',-5.560
'0:15.081',-5.580
'0:15.083',-5.575
'0:15.086',-5.575
'0:15.089',-5.585
'0:15.092',-5.590
'0:15.094',-5.575
'0:15.097',-5.570
'0:15.100',-5.570
'0:15.103',-5.575
'0:15.106',-5.555
'0:15.108',-5.565
'0:15.111',-5.565
'0:15.114',-5.570
'0:15.117',-5.580
'0:15.119',-5.595
'0:15.122',-5.595
'0:15.125',-5.600
'0:15.128',-5.590
'0:15.131',-5.580
'0:15.133',-5.580
'0:15.136',-5.560
'0:15.139',-5.550
'0:15.142',-5.555
'0:15.144',-5.560
'0:15.147',-5.570
'0:15.150',-5.565
'0:15.153',-5.580
'0:15.156',-5.605
'0:15.158',-5.615
'0:15.161',-5.595
'0:15.164',-5.600
'0:15.167',-5.575
'0:15.169',-5.590
'0:15.172',-5.570
'0:15.175',-5.565
'0:15.178',-5.585
'0:15.181',-5.595
'0:15.183',-5.595
'0:15.186',-5.625
'0:15.189',-5.615
'0:15.192',-5.615
'0:15.194',-5.605
'0:15.197',-5.585
'0:15.200',-5.575
'0:15.203',-5.565
'0:15.206',-5.560
'0:15.208',-5.555
'0:15.211',-5.550
'0:15.214',-5.565
'0:15.217',-5.575
'0:15.219',-5.580
'0:15.222',-5.595
'0:15.225',-5.580
'0:15.228',-5.550
'0:15.231',-5.535
'0:15.233',-5.540
'0:15.236',-5.505
'0:15.239',-5.505
'0:15.242',-5.505
'0:15.244',-5.530
'0:15.247',-5.515
'0:15.250',-5.525
'0:15.253',-5.515
'0:15.256',-5.525
'0:15.258',-5.515
'0:15.261',-5.515
'0:15.264',-5.520
'0:15.267',-5.515
'0:15.269',-5.540
'0:15.272',-5.545
'0:15.275',-5.565
'0:15.278',-5.585
'0:15.281',-5.615
'0:15.283',-5.620
'0:15.286',-5.630
'0:15.289',-5.645
'0:15.292',-5.655
'0:15.294',-5.640
'0:15.297',-5.635
'0:15.300',-5.635
'0:15.303',-5.610
'0:15.306',-5.595
'0:15.308',-5.600
'0:15.311',-5.615
'0:15.314',-5.615
'0:15.317',-5.635
'0:15.319',-5.645
'0:15.322',-5.635
'0:15.325',-5.650
'0:15.328',-5.645
'0:15.331',-5.635
'0:15.333',-5.625
'0:15.336',-5.615
'0:15.339',-5.615
'0:15.342',-5.615
'0:15.344',-5.620
'0:15.347',-5.635
'0:15.350',-5.625
'0:15.353',-5.640
'0:15.356',-5.655
'0:15.358',-5.670
'0:15.361',-5.655
'0:15.364',-5.650
'0:15.367',-5.640
'0:15.369',-5.625
'0:15.372',-5.625
'0:15.375',-5.635
'0:15.378',-5.630
'0:15.381',-5.625
'0:15.383',-5.620
'0:15.386',-5.635
'0:15.389',-5.625
'0:15.392',-5.590
'0:15.394',-5.555
'0:15.397',-5.505
'0:15.400',-5.445
'0:15.403',-5.410
'0:15.406',-5.435
'0:15.408',-5.495
'0:15.411',-5.600
'0:15.414',-5.750
'0:15.417',-5.960
'0:15.419',-6.180
'0:15.422',-6.375
'0:15.425',-6.530
'0:15.428',-6.600
'0:15.431',-6.600
'0:15.433',-6.575
'0:15.436',-6.515
'0:15.439',-6.420
'0:15.442',-6.345
'0:15.444',-6.255
'0:15.447',-6.175
'0:15.450',-6.110
'0:15.453',-6.040
'0:15.456',-5.985
'0:15.458',-5.905
'0:15.461',-5.840
'0:15.464',-5.790
'0:15.467',-5.730
'0:15.469',-5.675
'0:15.472',-5.635
'0:15.475',-5.630
'0:15.478',-5.640
'0:15.481',-5.640
'0:15.483',-5.645
'0:15.486',-5.645
'0:15.489',-5.650
'0:15.492',-5.645
'0:15.494',-5.635
'0:15.497',-5.615
'0:15.500',-5.600
'0:15.503',-5.575
'0:15.506',-5.575
'0:15.508',-5.565
'0:15.511',-5.575
'0:15.514',-5.575
'0:15.517',-5.590
'0:15.519',-5.585
'0:15.522',-5.600
'0:15.525',-5.590
'0:15.528',-5.605
'0:15.531',-5.600
'0:15.533',-5.575
'0:15.536',-5.575
'0:15.539',-5.555
'0:15.542',-5.555
'0:15.544',-5.555
'0:15.547',-5.575
'0:15.550',-5.580
'0:15.553',-5.585
'0:15.556',-5.590
'0:15.558',-5.595
'0:15.561',-5.585
'0:15.564',-5.565
'0:15.567',-5.540
'0:15.569',-5.530
'0:15.572',-5.515
'0:15.575',-5.530
'0:15.578',-5.535
'0:15.581',-5.550
'0:15.583',-5.565
'0:15.586',-5.550
'0:15.589',-5.570
'0:15.592',-5.565
'0:15.594',-5.560
'0:15.597',-5.550
'0:15.600',-5.530
'0:15.603',-5.530
'0:15.606',-5.525
'0:15.608',-5.535
'0:15.611',-5.535
'0:15.614',-5.535
'0:15.617',-5.545
'0:15.619',-5.550
'0:15.622',-5.560
'0:15.625',-5.565
'0:15.628',-5.550
'0:15.631',-5.535
'0:15.633',-5.520
'0:15.636',-5.500
'0:15.639',-5.500
'0:15.642',-5.510
'0:15.644',-5.515
'0:15.647',-5.535
'0:15.650',-5.520
'0:15.653',-5.530
'0:15.656',-5.530
'0:15.658',-5.540
'0:15.661',-5.525
'0:15.664',-5.530
'0:15.667',-5.520
'0:15.669',-5.515
'0:15.672',-5.515
'0:15.675',-5.525
'0:15.678',-5.535
'0:15.681',-5.515
'0:15.683',-5.545
'0:15.686',-5.555
'0:15.689',-5.550
'0:15.692',-5.550
'0:15.694',-5.550
'0:15.697',-5.545
'0:15.700',-5.525
'0:15.703',-5.515
'0:15.706',-5.510
'0:15.708',-5.525
'0:15.711',-5.540
'0:15.714',-5.540
'0:15.717',-5.555
'0:15.719',-5.545
'0:15.722',-5.570
'0:15.725',-5.575
'0:15.728',-5.580
'0:15.731',-5.575
'0:15.733',-5.570
'0:15.736',-5.560
'0:15.739',-5.555
'0:15.742',-5.555
'0:15.744',-5.565
'0:15.747',-5.560
'0:15.750',-5.585
'0:15.753',-5.565
'0:15.756',-5.560
'0:15.758',-5.570
'0:15.761',-5.555
'0:15.764',-5.540
'0:15.767',-5.520
'0:15.769',-5.525
'0:15.772',-5.495
'0:15.775',-5.510
'0:15.778',-5.530
'0:15.781',-5.525
'0:15.783',-5.550
'0:15.786',-5.570
'0:15.789',-5.565
'0:15.792',-5.565
'0:15.794',-5.565
'0:15.797',-5.570
'0:15.800',-5.560
'0:15.803',-5.550
'0:15.806',-5.540
'0:15.808',-5.540
'0:15.811',-5.570
'0:15.814',-5.555
'0:15.817',-5.580
'0:15.819',-5.585
'0:15.822',-5.575
'0:15.825',-5.605
'0:15.828',-5.565
'0:15.831',-5.590
'0:15.833',-5.570
'0:15.836',-5.565
'0:15.839',-5.555
'0:15.842',-5.550
'0:15.844',-5.560
'0:15.847',-5.565
'0:15.850',-5.570
'0:15.853',-5.590
'0:15.856',-5.585
'0:15.858',-5.590
'0:15.861',-5.595
'0:15.864',-5.585
'0:15.867',-5.585
'0:15.869',-5.570
'0:15.872',-5.560
'0:15.875',-5.545
'0:15.878',-5.555
'0:15.881',-5.560
'0:15.883',-5.570
'0:15.886',-5.585
'0:15.889',-5.590
'0:15.892',-5.585
'0:15.894',-5.595
'0:15.897',-5.590
'0:15.900',-5.565
'0:15.903',-5.565
'0:15.906',-5.555
'0:15.908',-5.570
'0:15.911',-5.575
'0:15.914',-5.580
'0:15.917',-5.605
'0:15.919',-5.605
'0:15.922',-5.615
'0:15.925',-5.615
'0:15.928',-5.610
'0:15.931',-5.600
'0:15.933',-5.595
'0:15.936',-5.575
'0:15.939',-5.575
'0:15.942',-5.575
'0:15.944',-5.570
'0:15.947',-5.590
'0:15.950',-5.605
'0:15.953',-5.605
'0:15.956',-5.610
'0:15.958',-5.610
'0:15.961',-5.595
'0:15.964',-5.600
'0:15.967',-5.595
'0:15.969',-5.595
'0:15.972',-5.575
'0:15.975',-5.580
'0:15.978',-5.595
'0:15.981',-5.600
'0:15.983',-5.625
'0:15.986',-5.630
'0:15.989',-5.650
'0:15.992',-5.645
'0:15.994',-5.655
'0:15.997',-5.635
'0:16.000',-5.620
'0:16.003',-5.605
'0:16.006',-5.590
'0:16.008',-5.600
'0:16.011',-5.590
'0:16.014',-5.595
'0:16.017',-5.605
'0:16.019',-5.605
'0:16.022',-5.625
'0:16.025',-5.620
'0:16.028',-5.610
'0:16.031',-5.605
'0:16.033',-5.605
'0:16.036',-5.595
'0:16.039',-5.585
'0:16.042',-5.605
'0:16.044',-5.595
'0:16.047',-5.625
'0:16.050',-5.615
'0:16.053',-5.630
'0:16.056',-5.635
'0:16.058',-5.650
'0:16.061',-5.640
'0:16.064',-5.630
'0:16.067',-5.610
'0:16.069',-5.600
'0:16.072',-5.590
'0:16.075',-5.605
'0:16.078',-5.590
'0:16.081',-5.605
'0:16.083',-5.615
'0:16.086',-5.630
'0:16.089',-5.635
'0:16.092',-5.635
'0:16.094',-5.630
'0:16.097',-5.630
'0:16.100',-5.615
'0:16.103',-5.615
'0:16.106',-5.610
'0:16.108',-5.600
'0:16.111',-5.610
'0:16.114',-5.610
'0:16.117',-5.635
'0:16.119',-5.635
'0:16.122',-5.635
'0:16.125',-5.640
'0:16.128',-5.620
'0:16.131',-5.595
'0:16.133',-5.580
'0:16.136',-5.555
'0:16.139',-5.545
'0:16.142',-5.545
'0:16.144',-5.545
'0:16.147',-5.545
'0:16.150',-5.530
'0:16.153',-5.550
'0:16.156',-5.545
'0:16.158',-5.535
'0:16.161',-5.530
'0:16.164',-5.525
'0:16.167',-5.520
'0:16.169',-5.515
'0:16.172',-5.535
'0:16.175',-5.570
'0:16.178',-5.600
'0:16.181',-5.625
'0:16.183',-5.645
'0:16.186',-5.655
'0:16.189',-5.660
'0:16.192',-5.640
'0:16.194',-5.655
'0:16.197',-5.650
'0:16.200',-5.650
'0:16.203',-5.640
'0:16.206',-5.635
'0:16.208',-5.650
'0:16.211',-5.640
'0:16.214',-5.650
'0:16.217',-5.645
'0:16.219',-5.660
'0:16.222',-5.655
'0:16.225',-5.675
'0:16.228',-5.675
'0:16.231',-5.665
'0:16.233',-5.655
'0:16.236',-5.660
'0:16.239',-5.640
'0:16.242',-5.655
'0:16.244',-5.660
'0:16.247',-5.675
'0:16.250',-5.675
'0:16.253',-5.685
'0:16.256',-5.675
'0:16.258',-5.670
'0:16.261',-5.680
'0:16.264',-5.660
'0:16.267',-5.660
'0:16.269',-5.655
'0:16.272',-5.655
'0:16.275',-5.645
'0:16.278',-5.645
'0:16.281',-5.670
'0:16.283',-5.670
'0:16.286',-5.675
'0:16.289',-5.665
'0:16.292',-5.680
'0:16.294',-5.670
'0:16.297',-5.680
'0:16.300',-5.670
'0:16.303',-5.650
'0:16.306',-5.625
'0:16.308',-5.590
'0:16.311',-5.560
'0:16.314',-5.500
'0:16.317',-5.455
'0:16.319',-5.445
'0:16.322',-5.465
'0:16.325',-5.565
'0:16.328',-5.695
'0:16.331',-5.875
'0:16.333',-6.090
'0:16.336',-6.330
'0:16.339',-6.515
'0:16.342',-6.670
'0:16.344',-6.740
'0:16.347',-6.760
'0:16.350',-6.735
'0:16.353',-6.680
'0:16.356',-6.605
'0:16.358',-6.510
'0:16.361',-6.405
'0:16.364',-6.280
'0:16.367',-6.160
'0:16.369',-6.055
'0:16.372',-5.980
'0:16.375',-5.895
'0:16.378',-5.830
'0:16.381',-5.785
'0:16.383',-5.735
'0:16.386',-5.700
'0:16.389',-5.685
'0:16.392',-5.670
'0:16.394',-5.670
'0:16.397',-5.655
'0:16.400',-5.630
'0:16.403',-5.625
'0:16.406',-5.605
'0:16.408',-5.605
'0:16.411',-5.615
'0:16.414',-5.620
'0:16.417',-5.605
'0:16.419',-5.620
'0:16.422',-5.620
'0:16.425',-5.630
'0:16.428',-5.630
'0:16.431',-5.605
'0:16.433',-5.610
'0:16.436',-5.595
'0:16.439',-5.585
'0:16.442',-5.585
'0:16.444',-5.585
'0:16.447',-5.590
'0:16.450',-5.600
'0:16.453',-5.610
'0:16.456',-5.615
'0:16.458',-5.605
'0:16.461',-5.595
'0:16.464',-5.590
'0:16.467',-5.580
'0:16.469',-5.575
'0:16.472',-5.555
'0:16.475',-5.570
'0:16.478',-5.580
'0:16.481',-5.565
'0:16.483',-5.580
'0:16.486',-5.580
'0:16.489',-5.605
'0:16.492',-5.600
'0:16.494',-5.615
'0:16.497',-5.580
'0:16.500',-5.595
'0:16.503',-5.565
'0:16.506',-5.540
'0:16.508',-5.555
'0:16.511',-5.560
'0:16.514',-5.550
'0:16.517',-5.555
'0:16.519',-5.560
'0:16.522',-5.585
'0:16.525',-5.580
'0:16.528',-5.575
'0:16.531',-5.575
'0:16.533',-5.560
'0:16.536',-5.550
'0:16.539',-5.545
'0:16.542',-5.540
'0:16.544',-5.535
'0:16.547',-5.555
'0:16.550',-5.555
'0:16.553',-5.570
'0:16.556',-5.565
'0:16.558',-5.575
'0:16.561',-5.555
'0:16.564',-5.545
'0:16.567',-5.540
'0:16.569',-5.515
'0:16.572',-5.490
'0:16.575',-5.500
'0:16.578',-5.495
'0:16.581',-5.520
'0:16.583',-5.520
'0:16.586',-5.530
'0:16.589',-5.545
'0:16.592',-5.535
'0:16.594',-5.535
'0:16.597',-5.520
'0:16.600',-5.500
'0:16.603',-5.515
'0:16.606',-5.500
'0:16.608',-5.515
'0:16.611',-5.525
'0:16.614',-5.535
'0:16.617',-5.550
'0:16.619',-5.545
'0:16.622',-5.555
'0:16.625',-5.560
'0:16.628',-5.560
'0:16.631',-5.525
'0:16.633',-5.530
'0:16.636',-5.530
'0:16.639',-5.520
'0:16.642',-5.520
'0:16.644',-5.550
'0:16.647',-5.565
'0:16.650',-5.570
'0:16.653',-5.595
'0:16.656',-5.605
'0:16.658',-5.615
'0:16.661',-5.595
'0:16.664',-5.580
'0:16.667',-5.565
'0:16.669',-5.560
'0:16.672',-5.540
'0:16.675',-5.535
'0:16.678',-5.540
'0:16.681',-5.560
'0:16.683',-5.565
'0:16.686',-5.560
'0:16.689',-5.570
'0:16.692',-5.585
'0:16.694',-5.570
'0:16.697',-5.570
'0:16.700',-5.550
'0:16.703',-5.555
'0:16.706',-5.535
'0:16.708',-5.570
'0:16.711',-5.580
'0:16.714',-5.580
'0:16.717',-5.600
'0:16.719',-5.605
'0:16.722',-5.610
'0:16.725',-5.615
'0:16.728',-5.605
'0:16.731',-5.610
'0:16.733',-5.605
'0:16.736',-5.590
'0:16.739',-5.585
'0:16.742',-5.605
'0:16.744',-5.595
'0:16.747',-5.600
'0:16.750',-5.610
'0:16.753',-5.625
'0:16.756',-5.605
'0:16.758',-5.600
'0:16.761',-5.610
'0:16.764',-5.605
'0:16.767',-5.585
'0:16.769',-5.595
'0:16.772',-5.595
'0:16.775',-5.580
'0:16.778',-5.585
'0:16.781',-5.595
'0:16.783',-5.615
'0:16.786',-5.620
'0:16.789',-5.630
'0:16.792',-5.635
'0:16.794',-5.645
'0:16.797',-5.620
'0:16.800',-5.605
'0:16.803',-5.620
'0:16.806',-5.600
'0:16.808',-5.585
'0:16.811',-5.595
'0:16.814',-5.590
'0:16.817',-5.590
'0:16.819',-5.610
'0:16.822',-5.620
'0:16.825',-5.625
'0:16.828',-5.620
'0:16.831',-5.620
'0:16.833',-5.615
'0:16.836',-5.615
'0:16.839',-5.610
'0:16.842',-5.605
'0:16.844',-5.610
'0:16.847',-5.615
'0:16.850',-5.625
'0:16.853',-5.635
'0:16.856',-5.650
'0:16.858',-5.655
'0:16.861',-5.645
'0:16.864',-5.640
'0:16.867',-5.625
'0:16.869',-5.625
'0:16.872',-5.620
'0:16.875',-5.605
'0:16.878',-5.600
'0:16.881',-5.605
'0:16.883',-5.630
'0:16.886',-5.640
'0:16.889',-5.655
'0:16.892',-5.650
'0:16.894',-5.640
'0:16.897',-5.635
'0:16.900',-5.630
'0:16.903',-5.620
'0:16.906',-5.610
'0:16.908',-5.610
'0:16.911',-5.620
'0:16.914',-5.625
'0:16.917',-5.630
'0:16.919',-5.645
'0:16.922',-5.670
'0:16.925',-5.665
'0:16.928',-5.660
'0:16.931',-5.655
'0:16.933',-5.640
'0:16.936',-5.620
'0:16.939',-5.620
'0:16.942',-5.625
'0:16.944',-5.615
'0:16.947',-5.630
'0:16.950',-5.635
'0:16.953',-5.650
'0:16.956',-5.655
'0:16.958',-5.675
'0:16.961',-5.645
'0:16.964',-5.640
'0:16.967',-5.630
'0:16.969',-5.645
'0:16.972',-5.635
'0:16.975',-5.635
'0:16.978',-5.640
'0:16.981',-5.645
'0:16.983',-5.670
'0:16.986',-5.675
'0:16.989',-5.685
'0:16.992',-5.680
'0:16.994',-5.665
'0:16.997',-5.670
'0:17.000',-5.675
'0:17.003',-5.640
'0:17.006',-5.630
'0:17.008',-5.630
'0:17.011',-5.645
'0:17.014',-5.640
'0:17.017',-5.655
'0:17.019',-5.665
'0:17.022',-5.670
'0:17.025',-5.670
'0:17.028',-5.670
'0:17.031',-5.650
'0:17.033',-5.645
'0:17.036',-5.645
'0:17.039',-5.645
'0:17.042',-5.635
'0:17.044',-5.640
'0:17.047',-5.625
'0:17.050',-5.625
'0:17.053',-5.615
'0:17.056',-5.625
'0:17.058',-5.615
'0:17.061',-5.585
'0:17.064',-5.575
'0:17.067',-5.555
'0:17.069',-5.530
'0:17.072',-5.515
'0:17.075',-5.525
'0:17.078',-5.525
'0:17.081',-5.535
'0:17.083',-5.560
'0:17.086',-5.585
'0:17.089',-5.615
'0:17.092',-5.640
'0:17.094',-5.655
'0:17.097',-5.655
'0:17.100',-5.680
'0:17.103',-5.690
'0:17.106',-5.665
'0:17.108',-5.665
'0:17.111',-5.680
'0:17.114',-5.675
'0:17.117',-5.690
'0:17.119',-5.705
'0:17.122',-5.695
'0:17.125',-5.705
'0:17.128',-5.680
'0:17.131',-5.675
'0:17.133',-5.660
'0:17.136',-5.675
'0:17.139',-5.655
'0:17.142',-5.675
'0:17.144',-5.695
'0:17.147',-5.690
'0:17.150',-5.715
'0:17.153',-5.715
'0:17.156',-5.735
'0:17.158',-5.735
'0:17.161',-5.730
'0:17.164',-5.715
'0:17.167',-5.710
'0:17.169',-5.700
'0:17.172',-5.685
'0:17.175',-5.675
'0:17.178',-5.670
'0:17.181',-5.675
'0:17.183',-5.685
'0:17.186',-5.710
'0:17.189',-5.710
'0:17.192',-5.705
'0:17.194',-5.690
'0:17.197',-5.695
'0:17.200',-5.695
'0:17.203',-5.685
'0:17.206',-5.665
'0:17.208',-5.675
'0:17.211',-5.665
'0:17.214',-5.670
'0:17.217',-5.655
'0:17.219',-5.635
'0:17.222',-5.605
'0:17.225',-5.550
'0:17.228',-5.505
'0:17.231',-5.475
'0:17.233',-5.505
'0:17.236',-5.560
'0:17.239',-5.680
'0:17.242',-5.875
'0:17.244',-6.090
'0:17.247',-6.330
'0:17.250',-6.545
'0:17.253',-6.685
'0:17.256',-6.755
'0:17.258',-6.735
'0:17.261',-6.675
'0:17.264',-6.595
'0:17.267',-6.515
'0:17.269',-6.420
'0:17.272',-6.320
'0:17.275',-6.215
'0:17.278',-6.150
'0:17.281',-6.075
'0:17.283',-6.035
'0:17.286',-5.980
'0:17.289',-5.905
'0:17.292',-5.850
'0:17.294',-5.795
'0:17.297',-5.755
'0:17.300',-5.710
'0:17.303',-5.675
'0:17.306',-5.660
'0:17.308',-5.645
'0:17.311',-5.640
'0:17.314',-5.655
'0:17.317',-5.635
'0:17.319',-5.645
'0:17.322',-5.650
'0:17.325',-5.645
'0:17.328',-5.630
'0:17.331',-5.640
'0:17.333',-5.625
'0:17.336',-5.610
'0:17.339',-5.600
'0:17.342',-5.600
'0:17.344',-5.600
'0:17.347',-5.615
'0:17.350',-5.630
'0:17.353',-5.630
'0:17.356',-5.640
'0:17.358',-5.640
'0:17.361',-5.630
'0:17.364',-5.605
'0:17.367',-5.605
'0:17.369',-5.575
'0:17.372',-5.575
'0:17.375',-5.580
'0:17.378',-5.580
'0:17.381',-5.590
'0:17.383',-5.605
'0:17.386',-5.610
'0:17.389',-5.645
'0:17.392',-5.625
'0:17.394',-5.635
'0:17.397',-5.630
'0:17.400',-5.620
'0:17.403',-5.625
'0:17.406',-5.610
'0:17.408',-5.585
'0:17.411',-5.595
'0:17.414',-5.600
'0:17.417',-5.610
'0:17.419',-5.600
'0:17.422',-5.605
'0:17.425',-5.610
'0:17.428',-5.590
'0:17.431',-5.605
'0:17.433',-5.590
'0:17.436',-5.570
'0:17.439',-5.565
'0:17.442',-5.560
'0:17.444',-5.570
'0:17.447',-5.580
'0:17.450',-5.590
'0:17.453',-5.590
'0:17.456',-5.595
'0:17.458',-5.615
'0:17.461',-5.610
'0:17.464',-5.600
'0:17.467',-5.580
'0:17.469',-5.580
'0:17.472',-5.570
'0:17.475',-5.575
'0:17.478',-5.555
'0:17.481',-5.575
'0:17.483',-5.580
'0:17.486',-5.575
'0:17.489',-5.595
'0:17.492',-5.605
'0:17.494',-5.595
'0:17.497',-5.595
'0:17.500',-5.570
'0:17.503',-5.590
'0:17.506',-5.585
'0:17.508',-5.585
'0:17.511',-5.605
'0:17.514',-5.600
'0:17.517',-5.615
'0:17.519',-5.615
'0:17.522',-5.630
'0:17.525',-5.655
'0:17.528',-5.645
'0:17.531',-5.645
'0:17.533',-5.650
'0:17.536',-5.635
'0:17.539',-5.620
'0:17.542',-5.610
'0:17.544',-5.615
'0:17.547',-5.615
'0:17.550',-5.630
'0:17.553',-5.640
'0:17.556',-5.640
'0:17.558',-5.655
'0:17.561',-5.635
'0:17.564',-5.650
'0:17.567',-5.625
'0:17.569',-5.600
'0:17.572',-5.615
'0:17.575',-5.595
'0:17.578',-5.585
'0:17.581',-5.595
'0:17.583',-5.605
'0:17.586',-5.590
'0:17.589',-5.610
'0:17.592',-5.610
'0:17.594',-5.605
'0:17.597',-5.600
'0:17.600',-5.580
'0:17.603',-5.575
'0:17.606',-5.555
'0:17.608',-5.545
'0:17.611',-5.555
'0:17.614',-5.550
'0:17.617',-5.570
'0:17.619',-5.590
'0:17.622',-5.605
'0:17.625',-5.620
'0:17.628',-5.610
'0:17.631',-5.600
'0:17.633',-5.600
'0:17.636',-5.590
'0:17.639',-5.580
'0:17.642',-5.585
'0:17.644',-5.600
'0:17.647',-5.590
'0:17.650',-5.600
'0:17.653',-5.625
'0:17.656',-5.635
'0:17.658',-5.640
'0:17.661',-5.635
'0:17.664',-5.610
'0:17.667',-5.590
'0:17.669',-5.570
'0:17.672',-5.575
'0:17.675',-5.575
'0:17.678',-5.590
'0:17.681',-5.590
'0:17.683',-5.590
'0:17.686',-5.615
'0:17.689',-5.630
'0:17.692',-5.625
'0:17.694',-5.625
'0:17.697',-5.615
'0:17.700',-5.620
'0:17.703',-5.600
'0:17.706',-5.615
'0:17.708',-5.600
'0:17.711',-5.605
'0:17.714',-5.600
'0:17.717',-5.625
'0:17.719',-5.635
'0:17.722',-5.640
'0:17.725',-5.630
'0:17.728',-5.635
'0:17.731',-5.620
'0:17.733',-5.630
'0:17.736',-5.610
'0:17.739',-5.610
'0:17.742',-5.610
'0:17.744',-5.610
'0:17.747',-5.620
'0:17.750',-5.610
'0:17.753',-5.625
'0:17.756',-5.640
'0:17.758',-5.640
'0:17.761',-5.640
'0:17.764',-5.630
'0:17.767',-5.620
'0:17.769',-5.600
'0:17.772',-5.590
'0:17.775',-5.595
'0:17.778',-5.585
'0:17.781',-5.600
'0:17.783',-5.610
'0:17.786',-5.625
'0:17.789',-5.620
'0:17.792',-5.625
'0:17.794',-5.640
'0:17.797',-5.605
'0:17.800',-5.585
'0:17.803',-5.600
'0:17.806',-5.590
'0:17.808',-5.585
'0:17.811',-5.595
'0:17.814',-5.600
'0:17.817',-5.600
'0:17.819',-5.620
'0:17.822',-5.610
'0:17.825',-5.635
'0:17.828',-5.635
'0:17.831',-5.625
'0:17.833',-5.615
'0:17.836',-5.590
'0:17.839',-5.600
'0:17.842',-5.590
'0:17.844',-5.600
'0:17.847',-5.605
'0:17.850',-5.620
'0:17.853',-5.610
'0:17.856',-5.625
'0:17.858',-5.625
'0:17.861',-5.640
'0:17.864',-5.625
'0:17.867',-5.615
'0:17.869',-5.595
'0:17.872',-5.585
'0:17.875',-5.595
'0:17.878',-5.610
'0:17.881',-5.605
'0:17.883',-5.610
'0:17.886',-5.630
'0:17.889',-5.645
'0:17.892',-5.630
'0:17.894',-5.630
'0:17.897',-5.625
'0:17.900',-5.605
'0:17.903',-5.595
'0:17.906',-5.585
'0:17.908',-5.580
'0:17.911',-5.570
'0:17.914',-5.565
'0:17.917',-5.585
'0:17.919',-5.575
'0:17.922',-5.580
'0:17.925',-5.565
'0:17.928',-5.580
'0:17.931',-5.555
'0:17.933',-5.525
'0:17.936',-5.540
'0:17.939',-5.510
'0:17.942',-5.515
'0:17.944',-5.520
'0:17.947',-5.520
'0:17.950',-5.560
'0:17.953',-5.590
'0:17.956',-5.620
'0:17.958',-5.640
'0:17.961',-5.660
'0:17.964',-5.640
'0:17.967',-5.650
'0:17.969',-5.630
'0:17.972',-5.630
'0:17.975',-5.630
'0:17.978',-5.635
'0:17.981',-5.640
'0:17.983',-5.640
'0:17.986',-5.660
'0:17.989',-5.645
'0:17.992',-5.660
'0:17.994',-5.665
'0:17.997',-5.645
'0:18.000',-5.660
'0:18.003',-5.650
'0:18.006',-5.645
'0:18.008',-5.645
'0:18.011',-5.655
'0:18.014',-5.640
'0:18.017',-5.675
'0:18.019',-5.675
'0:18.022',-5.685
'0:18.025',-5.675
'0:18.028',-5.665
