'Elapsed time','V1'
'0:19.200',-5.865
'0:19.203',-5.925
'0:19.206',-5.985
'0:19.208',-6.055
'0:19.211',-6.150
'0:19.214',-6.255
'0:19.217',-6.345
'0:19.219',-6.475
'0:19.222',-6.575
'0:19.225',-6.670
'0:19.228',-6.680
'0:19.231',-6.630
'0:19.233',-6.525
'0:19.236',-6.380
'0:19.239',-6.235
'0:19.242',-6.085
'0:19.244',-5.855
'0:19.247',-5.575
'0:19.250',-5.220
'0:19.253',-4.875
'0:19.256',-4.645
'0:19.258',-4.600
'0:19.261',-4.710
'0:19.264',-4.970
'0:19.267',-5.260
'0:19.269',-5.500
'0:19.272',-5.650
'0:19.275',-5.730
'0:19.278',-5.785
'0:19.281',-5.820
'0:19.283',-5.850
'0:19.286',-5.880
'0:19.289',-5.895
'0:19.292',-5.890
'0:19.294',-5.900
'0:19.297',-5.915
'0:19.300',-5.915
'0:19.303',-5.925
'0:19.306',-5.930
'0:19.308',-5.950
'0:19.311',-5.985
'0:19.314',-5.980
'0:19.317',-5.955
'0:19.319',-5.915
'0:19.322',-5.860
'0:19.325',-5.790
'0:19.328',-5.750
'0:19.331',-5.710
'0:19.333',-5.705
'0:19.336',-5.705
'0:19.339',-5.720
'0:19.342',-5.725
'0:19.344',-5.720
'0:19.347',-5.710
'0:19.350',-5.690
'0:19.353',-5.680
'0:19.356',-5.680
'0:19.358',-5.710
'0:19.361',-5.715
'0:19.364',-5.740
'0:19.367',-5.735
'0:19.369',-5.750
'0:19.372',-5.755
'0:19.375',-5.745
'0:19.378',-5.750
'0:19.381',-5.780
'0:19.383',-5.765
'0:19.386',-5.790
'0:19.389',-5.775
'0:19.392',-5.780
'0:19.394',-5.800
'0:19.397',-5.830
'0:19.400',-5.865
'0:19.403',-5.900
'0:19.406',-5.900
'0:19.408',-5.920
'0:19.411',-5.915
'0:19.414',-5.915
'0:19.417',-5.925
'0:19.419',-5.920
'0:19.422',-5.920
'0:19.425',-5.935
'0:19.428',-5.965
'0:19.431',-5.960
'0:19.433',-5.985
'0:19.436',-6.005
'0:19.439',-6.040
'0:19.442',-6.045
'0:19.444',-6.060
'0:19.447',-6.060
'0:19.450',-6.055
'0:19.453',-6.055
'0:19.456',-6.040
'0:19.458',-6.075
'0:19.461',-6.100
'0:19.464',-6.115
'0:19.467',-6.130
'0:19.469',-6.140
'0:19.472',-6.150
'0:19.475',-6.150
'0:19.478',-6.155
'0:19.481',-6.140
'0:19.483',-6.130
'0:19.486',-6.140
'0:19.489',-6.120
'0:19.492',-6.135
'0:19.494',-6.140
'0:19.497',-6.145
'0:19.500',-6.130
'0:19.503',-6.140
'0:19.506',-6.130
'0:19.508',-6.120
'0:19.511',-6.095
'0:19.514',-6.080
'0:19.517',-6.055
'0:19.519',-6.045
'0:19.522',-6.010
'0:19.525',-6.010
'0:19.528',-6.000
'0:19.531',-5.965
'0:19.533',-5.980
'0:19.536',-5.970
'0:19.539',-5.960
'0:19.542',-5.940
'0:19.544',-5.925
'0:19.547',-5.890
'0:19.550',-5.860
'0:19.553',-5.845
'0:19.556',-5.825
'0:19.558',-5.815
'0:19.561',-5.815
'0:19.564',-5.815
'0:19.567',-5.810
'0:19.569',-5.800
'0:19.572',-5.785
'0:19.575',-5.785
'0:19.578',-5.775
'0:19.581',-5.750
'0:19.583',-5.760
'0:19.586',-5.745
'0:19.589',-5.730
'0:19.592',-5.735
'0:19.594',-5.730
'0:19.597',-5.740
'0:19.600',-5.750
'0:19.603',-5.735
'0:19.606',-5.750
'0:19.608',-5.740
'0:19.611',-5.725
'0:19.614',-5.720
'0:19.617',-5.705
'0:19.619',-5.705
'0:19.622',-5.705
'0:19.625',-5.700
'0:19.628',-5.715
'0:19.631',-5.710
'0:19.633',-5.725
'0:19.636',-5.730
'0:19.639',-5.735
'0:19.642',-5.730
'0:19.644',-5.740
'0:19.647',-5.725
'0:19.650',-5.720
'0:19.653',-5.715
'0:19.656',-5.695
'0:19.658',-5.700
'0:19.661',-5.695
'0:19.664',-5.710
'0:19.667',-5.740
'0:19.669',-5.750
'0:19.672',-5.740
'0:19.675',-5.760
'0:19.678',-5.750
'0:19.681',-5.740
'0:19.683',-5.710
'0:19.686',-5.715
'0:19.689',-5.705
'0:19.692',-5.710
'0:19.694',-5.730
'0:19.697',-5.735
'0:19.700',-5.730
'0:19.703',-5.755
'0:19.706',-5.755
'0:19.708',-5.745
'0:19.711',-5.750
'0:19.714',-5.735
'0:19.717',-5.730
'0:19.719',-5.710
'0:19.722',-5.700
'0:19.725',-5.710
'0:19.728',-5.735
'0:19.731',-5.725
'0:19.733',-5.745
'0:19.736',-5.735
'0:19.739',-5.745
'0:19.742',-5.750
'0:19.744',-5.745
'0:19.747',-5.735
'0:19.750',-5.700
'0:19.753',-5.730
'0:19.756',-5.710
'0:19.758',-5.720
'0:19.761',-5.725
'0:19.764',-5.715
'0:19.767',-5.740
'0:19.769',-5.745
'0:19.772',-5.730
'0:19.775',-5.745
'0:19.778',-5.735
'0:19.781',-5.720
'0:19.783',-5.720
'0:19.786',-5.710
'0:19.789',-5.720
'0:19.792',-5.740
'0:19.794',-5.735
'0:19.797',-5.750
'0:19.800',-5.765
'0:19.803',-5.790
'0:19.806',-5.820
'0:19.808',-5.810
'0:19.811',-5.810
'0:19.814',-5.795
'0:19.817',-5.780
'0:19.819',-5.745
'0:19.822',-5.755
'0:19.825',-5.740
'0:19.828',-5.750
'0:19.831',-5.725
'0:19.833',-5.715
'0:19.836',-5.705
'0:19.839',-5.695
'0:19.842',-5.695
'0:19.844',-5.705
'0:19.847',-5.710
'0:19.850',-5.710
'0:19.853',-5.705
'0:19.856',-5.690
'0:19.858',-5.655
'0:19.861',-5.640
'0:19.864',-5.605
'0:19.867',-5.580
'0:19.869',-5.570
'0:19.872',-5.575
'0:19.875',-5.585
'0:19.878',-5.630
'0:19.881',-5.650
'0:19.883',-5.685
'0:19.886',-5.700
'0:19.889',-5.690
'0:19.892',-5.680
'0:19.894',-5.680
'0:19.897',-5.690
'0:19.900',-5.710
'0:19.903',-5.720
'0:19.906',-5.735
'0:19.908',-5.750
'0:19.911',-5.750
'0:19.914',-5.725
'0:19.917',-5.720
'0:19.919',-5.705
'0:19.922',-5.700
'0:19.925',-5.715
'0:19.928',-5.715
'0:19.931',-5.750
'0:19.933',-5.750
'0:19.936',-5.755
'0:19.939',-5.750
'0:19.942',-5.760
'0:19.944',-5.755
'0:19.947',-5.740
'0:19.950',-5.750
'0:19.953',-5.725
'0:19.956',-5.715
'0:19.958',-5.735
'0:19.961',-5.740
'0:19.964',-5.755
'0:19.967',-5.770
'0:19.969',-5.765
'0:19.972',-5.780
'0:19.975',-5.780
'0:19.978',-5.795
'0:19.981',-5.785
'0:19.983',-5.790
'0:19.986',-5.810
'0:19.989',-5.825
'0:19.992',-5.875
'0:19.994',-5.930
'0:19.997',-6.035
'0:20.000',-6.130
'0:20.003',-6.250
'0:20.006',-6.365
'0:20.008',-6.490
'0:20.011',-6.605
'0:20.014',-6.690
'0:20.017',-6.715
'0:20.019',-6.660
'0:20.022',-6.560
'0:20.025',-6.450
'0:20.028',-6.320
'0:20.031',-6.210
'0:20.033',-6.075
'0:20.036',-5.925
'0:20.039',-5.690
'0:20.042',-5.360
'0:20.044',-4.995
'0:20.047',-4.705
'0:20.050',-4.520
'0:20.053',-4.515
'0:20.056',-4.645
'0:20.058',-4.890
'0:20.061',-5.155
'0:20.064',-5.355
'0:20.067',-5.505
'0:20.069',-5.570
'0:20.072',-5.630
'0:20.075',-5.670
'0:20.078',-5.725
'0:20.081',-5.775
'0:20.083',-5.815
'0:20.086',-5.825
'0:20.089',-5.825
'0:20.092',-5.840
'0:20.094',-5.835
'0:20.097',-5.850
'0:20.100',-5.855
'0:20.103',-5.885
'0:20.106',-5.910
'0:20.108',-5.945
'0:20.111',-5.955
'0:20.114',-5.950
'0:20.117',-5.920
'0:20.119',-5.880
'0:20.122',-5.820
'0:20.125',-5.760
'0:20.128',-5.745
'0:20.131',-5.705
'0:20.133',-5.695
'0:20.136',-5.690
'0:20.139',-5.690
'0:20.142',-5.705
'0:20.144',-5.705
'0:20.147',-5.705
'0:20.150',-5.685
'0:20.153',-5.675
'0:20.156',-5.680
'0:20.158',-5.675
'0:20.161',-5.685
'0:20.164',-5.700
'0:20.167',-5.710
'0:20.169',-5.725
'0:20.172',-5.740
'0:20.175',-5.760
'0:20.178',-5.775
'0:20.181',-5.760
'0:20.183',-5.765
'0:20.186',-5.760
'0:20.189',-5.755
'0:20.192',-5.750
'0:20.194',-5.770
'0:20.197',-5.805
'0:20.200',-5.835
'0:20.203',-5.860
'0:20.206',-5.875
'0:20.208',-5.875
'0:20.211',-5.890
'0:20.214',-5.880
'0:20.217',-5.895
'0:20.219',-5.910
'0:20.222',-5.900
'0:20.225',-5.930
'0:20.228',-5.945
'0:20.231',-5.975
'0:20.233',-6.000
'0:20.236',-6.025
'0:20.239',-6.030
'0:20.242',-6.055
'0:20.244',-6.055
'0:20.247',-6.055
'0:20.250',-6.075
'0:20.253',-6.070
'0:20.256',-6.070
'0:20.258',-6.090
'0:20.261',-6.085
'0:20.264',-6.105
'0:20.267',-6.105
'0:20.269',-6.125
'0:20.272',-6.140
'0:20.275',-6.150
'0:20.278',-6.150
'0:20.281',-6.135
'0:20.283',-6.125
'0:20.286',-6.140
'0:20.289',-6.135
'0:20.292',-6.145
'0:20.294',-6.150
'0:20.297',-6.150
'0:20.300',-6.165
'0:20.303',-6.165
'0:20.306',-6.165
'0:20.308',-6.160
'0:20.311',-6.145
'0:20.314',-6.135
'0:20.317',-6.120
'0:20.319',-6.100
'0:20.322',-6.095
'0:20.325',-6.075
'0:20.328',-6.070
'0:20.331',-6.045
'0:20.333',-6.060
'0:20.336',-6.055
'0:20.339',-6.055
'0:20.342',-6.035
'0:20.344',-6.015
'0:20.347',-5.970
'0:20.350',-5.950
'0:20.353',-5.920
'0:20.356',-5.910
'0:20.358',-5.895
'0:20.361',-5.875
'0:20.364',-5.885
'0:20.367',-5.865
'0:20.369',-5.865
'0:20.372',-5.870
'0:20.375',-5.855
'0:20.378',-5.845
'0:20.381',-5.835
'0:20.383',-5.805
'0:20.386',-5.795
'0:20.389',-5.775
'0:20.392',-5.780
'0:20.394',-5.780
'0:20.397',-5.780
'0:20.400',-5.805
'0:20.403',-5.800
'0:20.406',-5.805
'0:20.408',-5.805
'0:20.411',-5.790
'0:20.414',-5.790
'0:20.417',-5.770
'0:20.419',-5.755
'0:20.422',-5.760
'0:20.425',-5.755
'0:20.428',-5.775
'0:20.431',-5.775
'0:20.433',-5.785
'0:20.436',-5.785
'0:20.439',-5.775
'0:20.442',-5.780
'0:20.444',-5.780
'0:20.447',-5.770
'0:20.450',-5.760
'0:20.453',-5.775
'0:20.456',-5.745
'0:20.458',-5.755
'0:20.461',-5.755
'0:20.464',-5.755
'0:20.467',-5.755
'0:20.469',-5.785
'0:20.472',-5.785
'0:20.475',-5.780
'0:20.478',-5.780
'0:20.481',-5.775
'0:20.483',-5.755
'0:20.486',-5.760
'0:20.489',-5.750
'0:20.492',-5.740
'0:20.494',-5.755
'0:20.497',-5.765
'0:20.500',-5.785
'0:20.503',-5.790
'0:20.506',-5.780
'0:20.508',-5.785
'0:20.511',-5.780
'0:20.514',-5.775
'0:20.517',-5.760
'0:20.519',-5.755
'0:20.522',-5.750
'0:20.525',-5.755
'0:20.528',-5.755
'0:20.531',-5.775
'0:20.533',-5.790
'0:20.536',-5.805
'0:20.539',-5.795
'0:20.542',-5.805
'0:20.544',-5.800
'0:20.547',-5.800
'0:20.550',-5.775
'0:20.553',-5.785
'0:20.556',-5.765
'0:20.558',-5.775
'0:20.561',-5.790
'0:20.564',-5.805
'0:20.567',-5.805
'0:20.569',-5.815
'0:20.572',-5.805
'0:20.575',-5.795
'0:20.578',-5.805
'0:20.581',-5.800
'0:20.583',-5.780
'0:20.586',-5.790
'0:20.589',-5.780
'0:20.592',-5.780
'0:20.594',-5.785
'0:20.597',-5.800
'0:20.600',-5.795
'0:20.603',-5.820
'0:20.606',-5.830
'0:20.608',-5.840
'0:20.611',-5.840
'0:20.614',-5.845
'0:20.617',-5.840
'0:20.619',-5.830
'0:20.622',-5.830
'0:20.625',-5.835
'0:20.628',-5.835
'0:20.631',-5.840
'0:20.633',-5.845
'0:20.636',-5.850
'0:20.639',-5.830
'0:20.642',-5.820
'0:20.644',-5.780
'0:20.647',-5.750
'0:20.650',-5.715
'0:20.653',-5.725
'0:20.656',-5.710
'0:20.658',-5.730
'0:20.661',-5.740
'0:20.664',-5.755
'0:20.667',-5.760
'0:20.669',-5.755
'0:20.672',-5.745
'0:20.675',-5.720
'0:20.678',-5.680
'0:20.681',-5.640
'0:20.683',-5.635
'0:20.686',-5.625
'0:20.689',-5.630
'0:20.692',-5.685
'0:20.694',-5.720
'0:20.697',-5.750
'0:20.700',-5.790
'0:20.703',-5.790
'0:20.706',-5.795
'0:20.708',-5.810
'0:20.711',-5.775
'0:20.714',-5.770
'0:20.717',-5.770
'0:20.719',-5.770
'0:20.722',-5.755
'0:20.725',-5.785
'0:20.728',-5.800
'0:20.731',-5.795
'0:20.733',-5.815
'0:20.736',-5.835
'0:20.739',-5.835
'0:20.742',-5.835
'0:20.744',-5.835
'0:20.747',-5.825
'0:20.750',-5.820
'0:20.753',-5.805
'0:20.756',-5.785
'0:20.758',-5.800
'0:20.761',-5.820
'0:20.764',-5.820
'0:20.767',-5.835
'0:20.769',-5.825
'0:20.772',-5.850
'0:20.775',-5.850
'0:20.778',-5.850
'0:20.781',-5.835
'0:20.783',-5.820
'0:20.786',-5.805
'0:20.789',-5.825
'0:20.792',-5.835
'0:20.794',-5.840
'0:20.797',-5.880
'0:20.800',-5.930
'0:20.803',-5.980
'0:20.806',-6.065
'0:20.808',-6.145
'0:20.811',-6.270
'0:20.814',-6.395
'0:20.817',-6.525
'0:20.819',-6.655
'0:20.822',-6.790
'0:20.825',-6.880
'0:20.828',-6.910
'0:20.831',-6.865
'0:20.833',-6.790
'0:20.836',-6.675
'0:20.839',-6.560
'0:20.842',-6.420
'0:20.844',-6.245
'0:20.847',-6.010
'0:20.850',-5.690
'0:20.853',-5.330
'0:20.856',-5.000
'0:20.858',-4.780
'0:20.861',-4.730
'0:20.864',-4.815
'0:20.867',-5.020
'0:20.869',-5.240
'0:20.872',-5.450
'0:20.875',-5.585
'0:20.878',-5.665
'0:20.881',-5.700
'0:20.883',-5.745
'0:20.886',-5.800
'0:20.889',-5.815
'0:20.892',-5.865
'0:20.894',-5.930
'0:20.897',-5.940
'0:20.900',-5.925
'0:20.903',-5.925
'0:20.906',-5.915
'0:20.908',-5.925
'0:20.911',-5.955
'0:20.914',-5.965
'0:20.917',-5.980
'0:20.919',-5.965
'0:20.922',-5.965
'0:20.925',-5.940
'0:20.928',-5.885
'0:20.931',-5.860
'0:20.933',-5.810
'0:20.936',-5.780
'0:20.939',-5.760
'0:20.942',-5.740
'0:20.944',-5.735
'0:20.947',-5.730
'0:20.950',-5.720
'0:20.953',-5.720
'0:20.956',-5.705
'0:20.958',-5.710
'0:20.961',-5.705
'0:20.964',-5.705
'0:20.967',-5.735
'0:20.969',-5.740
'0:20.972',-5.735
'0:20.975',-5.755
'0:20.978',-5.765
'0:20.981',-5.775
'0:20.983',-5.775
'0:20.986',-5.775
'0:20.989',-5.775
'0:20.992',-5.780
'0:20.994',-5.805
'0:20.997',-5.825
'0:21.000',-5.870
'0:21.003',-5.880
'0:21.006',-5.885
'0:21.008',-5.925
'0:21.011',-5.915
'0:21.014',-5.925
'0:21.017',-5.910
'0:21.019',-5.930
'0:21.022',-5.920
'0:21.025',-5.955
'0:21.028',-5.960
'0:21.031',-5.990
'0:21.033',-5.995
'0:21.036',-6.015
'0:21.039',-6.030
'0:21.042',-6.040
'0:21.044',-6.060
'0:21.047',-6.055
'0:21.050',-6.060
'0:21.053',-6.065
'0:21.056',-6.060
'0:21.058',-6.080
'0:21.061',-6.100
'0:21.064',-6.090
'0:21.067',-6.115
'0:21.069',-6.130
'0:21.072',-6.140
'0:21.075',-6.145
'0:21.078',-6.155
'0:21.081',-6.145
'0:21.083',-6.120
'0:21.086',-6.110
'0:21.089',-6.090
'0:21.092',-6.110
'0:21.094',-6.105
'0:21.097',-6.125
'0:21.100',-6.135
'0:21.103',-6.140
'0:21.106',-6.140
'0:21.108',-6.125
'0:21.111',-6.120
'0:21.114',-6.105
'0:21.117',-6.075
'0:21.119',-6.060
'0:21.122',-6.045
'0:21.125',-6.055
'0:21.128',-6.055
'0:21.131',-6.040
'0:21.133',-6.030
'0:21.136',-6.020
'0:21.139',-6.005
'0:21.142',-6.005
'0:21.144',-5.975
'0:21.147',-5.960
'0:21.150',-5.935
'0:21.153',-5.920
'0:21.156',-5.900
'0:21.158',-5.890
'0:21.161',-5.875
'0:21.164',-5.860
'0:21.167',-5.865
'0:21.169',-5.865
'0:21.172',-5.875
'0:21.175',-5.860
'0:21.178',-5.855
'0:21.181',-5.835
'0:21.183',-5.815
'0:21.186',-5.800
'0:21.189',-5.790
'0:21.192',-5.770
'0:21.194',-5.765
'0:21.197',-5.775
'0:21.200',-5.795
'0:21.203',-5.795
'0:21.206',-5.785
'0:21.208',-5.790
'0:21.211',-5.785
'0:21.214',-5.770
'0:21.217',-5.760
'0:21.219',-5.745
'0:21.222',-5.735
'0:21.225',-5.745
'0:21.228',-5.750
'0:21.231',-5.755
'0:21.233',-5.745
'0:21.236',-5.760
'0:21.239',-5.760
'0:21.242',-5.770
'0:21.244',-5.780
'0:21.247',-5.765
'0:21.250',-5.755
'0:21.253',-5.760
'0:21.256',-5.740
'0:21.258',-5.745
'0:21.261',-5.750
'0:21.264',-5.750
'0:21.267',-5.755
'0:21.269',-5.770
'0:21.272',-5.785
'0:21.275',-5.790
'0:21.278',-5.770
'0:21.281',-5.780
'0:21.283',-5.755
'0:21.286',-5.750
'0:21.289',-5.730
'0:21.292',-5.750
'0:21.294',-5.725
'0:21.297',-5.755
'0:21.300',-5.765
'0:21.303',-5.760
'0:21.306',-5.760
'0:21.308',-5.775
'0:21.311',-5.780
'0:21.314',-5.760
'0:21.317',-5.750
'0:21.319',-5.735
'0:21.322',-5.730
'0:21.325',-5.730
'0:21.328',-5.740
'0:21.331',-5.750
'0:21.333',-5.755
'0:21.336',-5.770
'0:21.339',-5.775
'0:21.342',-5.775
'0:21.344',-5.775
'0:21.347',-5.775
'0:21.350',-5.775
'0:21.353',-5.755
'0:21.356',-5.735
'0:21.358',-5.735
'0:21.361',-5.735
'0:21.364',-5.745
'0:21.367',-5.745
'0:21.369',-5.750
'0:21.372',-5.765
'0:21.375',-5.760
'0:21.378',-5.755
'0:21.381',-5.730
'0:21.383',-5.725
'0:21.386',-5.715
'0:21.389',-5.715
'0:21.392',-5.725
'0:21.394',-5.725
'0:21.397',-5.725
'0:21.400',-5.730
'0:21.403',-5.750
'0:21.406',-5.770
'0:21.408',-5.790
'0:21.411',-5.790
'0:21.414',-5.795
'0:21.417',-5.800
'0:21.419',-5.770
'0:21.422',-5.765
'0:21.425',-5.750
'0:21.428',-5.735
'0:21.431',-5.730
'0:21.433',-5.745
'0:21.436',-5.720
'0:21.439',-5.690
'0:21.442',-5.700
'0:21.444',-5.685
'0:21.447',-5.695
'0:21.450',-5.685
'0:21.453',-5.690
'0:21.456',-5.670
'0:21.458',-5.685
'0:21.461',-5.690
'0:21.464',-5.665
'0:21.467',-5.650
'0:21.469',-5.610
'0:21.472',-5.610
'0:21.475',-5.585
'0:21.478',-5.570
'0:21.481',-5.575
'0:21.483',-5.605
'0:21.486',-5.630
'0:21.489',-5.675
'0:21.492',-5.700
'0:21.494',-5.715
'0:21.497',-5.700
'0:21.500',-5.695
'0:21.503',-5.700
'0:21.506',-5.685
'0:21.508',-5.685
'0:21.511',-5.685
'0:21.514',-5.690
'0:21.517',-5.685
'0:21.519',-5.705
'0:21.522',-5.705
'0:21.525',-5.730
'0:21.528',-5.725
'0:21.531',-5.725
'0:21.533',-5.730
'0:21.536',-5.735
'0:21.539',-5.740
'0:21.542',-5.750
'0:21.544',-5.725
'0:21.547',-5.725
'0:21.550',-5.715
'0:21.553',-5.700
'0:21.556',-5.705
'0:21.558',-5.725
'0:21.561',-5.715
'0:21.564',-5.725
'0:21.567',-5.735
'0:21.569',-5.735
'0:21.572',-5.745
'0:21.575',-5.735
'0:21.578',-5.725
'0:21.581',-5.725
'0:21.583',-5.710
'0:21.586',-5.720
'0:21.589',-5.705
'0:21.592',-5.715
'0:21.594',-5.750
'0:21.597',-5.795
'0:21.600',-5.860
'0:21.603',-5.935
'0:21.606',-6.020
'0:21.608',-6.115
'0:21.611',-6.215
'0:21.614',-6.325
'0:21.617',-6.450
'0:21.619',-6.555
'0:21.622',-6.630
'0:21.625',-6.650
'0:21.628',-6.605
'0:21.631',-6.530
'0:21.633',-6.415
'0:21.636',-6.310
'0:21.639',-6.210
'0:21.642',-6.070
'0:21.644',-5.875
'0:21.647',-5.580
'0:21.650',-5.200
'0:21.653',-4.845
'0:21.656',-4.595
'0:21.658',-4.540
'0:21.661',-4.635
'0:21.664',-4.885
'0:21.667',-5.195
'0:21.669',-5.430
'0:21.672',-5.605
'0:21.675',-5.685
'0:21.678',-5.710
'0:21.681',-5.720
'0:21.683',-5.730
'0:21.686',-5.760
'0:21.689',-5.790
'0:21.692',-5.825
'0:21.694',-5.850
'0:21.697',-5.875
'0:21.700',-5.860
'0:21.703',-5.875
'0:21.706',-5.865
'0:21.708',-5.880
'0:21.711',-5.890
'0:21.714',-5.915
'0:21.717',-5.925
'0:21.719',-5.920
'0:21.722',-5.905
'0:21.725',-5.845
'0:21.728',-5.785
'0:21.731',-5.725
'0:21.733',-5.685
'0:21.736',-5.625
'0:21.739',-5.590
'0:21.742',-5.610
'0:21.744',-5.625
'0:21.747',-5.625
'0:21.750',-5.640
'0:21.753',-5.625
'0:21.756',-5.625
'0:21.758',-5.625
'0:21.761',-5.630
'0:21.764',-5.620
'0:21.767',-5.625
'0:21.769',-5.640
'0:21.772',-5.645
'0:21.775',-5.680
'0:21.778',-5.680
'0:21.781',-5.700
'0:21.783',-5.710
'0:21.786',-5.695
'0:21.789',-5.700
'0:21.792',-5.715
'0:21.794',-5.710
'0:21.797',-5.730
'0:21.800',-5.745
'0:21.803',-5.790
'0:21.806',-5.805
'0:21.808',-5.835
'0:21.811',-5.815
'0:21.814',-5.820
'0:21.817',-5.820
'0:21.819',-5.840
'0:21.822',-5.845
'0:21.825',-5.860
'0:21.828',-5.890
'0:21.831',-5.905
'0:21.833',-5.940
'0:21.836',-5.965
'0:21.839',-5.975
'0:21.842',-5.985
'0:21.844',-5.990
'0:21.847',-6.000
'0:21.850',-5.985
'0:21.853',-5.990
'0:21.856',-5.985
'0:21.858',-5.995
'0:21.861',-6.010
'0:21.864',-6.005
'0:21.867',-6.020
'0:21.869',-6.045
'0:21.872',-6.040
'0:21.875',-6.045
'0:21.878',-6.060
'0:21.881',-6.065
'0:21.883',-6.045
'0:21.886',-6.030
'0:21.889',-6.025
'0:21.892',-6.015
'0:21.894',-6.020
'0:21.897',-6.010
'0:21.900',-6.010
'0:21.903',-6.020
'0:21.906',-6.035
'0:21.908',-6.015
'0:21.911',-6.025
'0:21.914',-6.005
'0:21.917',-5.985
'0:21.919',-5.965
'0:21.922',-5.940
'0:21.925',-5.925
'0:21.928',-5.915
'0:21.931',-5.930
'0:21.933',-5.915
'0:21.936',-5.915
'0:21.939',-5.900
'0:21.942',-5.880
'0:21.944',-5.885
'0:21.947',-5.840
'0:21.950',-5.815
'0:21.953',-5.785
'0:21.956',-5.775
'0:21.958',-5.750
'0:21.961',-5.755
'0:21.964',-5.735
'0:21.967',-5.740
'0:21.969',-5.730
'0:21.972',-5.730
'0:21.975',-5.730
'0:21.978',-5.700
'0:21.981',-5.685
'0:21.983',-5.660
'0:21.986',-5.655
'0:21.989',-5.640
'0:21.992',-5.625
'0:21.994',-5.630
'0:21.997',-5.625
'0:22.000',-5.645
'0:22.003',-5.625
'0:22.006',-5.630
'0:22.008',-5.635
'0:22.011',-5.610
'0:22.014',-5.600
'0:22.017',-5.590
'0:22.019',-5.585
'0:22.022',-5.555
'0:22.025',-5.565
'0:22.028',-5.575
'0:22.031',-5.595
'0:22.033',-5.625
'0:22.036',-5.615
'0:22.039',-5.620
'0:22.042',-5.610
'0:22.044',-5.610
'0:22.047',-5.595
'0:22.050',-5.575
'0:22.053',-5.570
'0:22.056',-5.570
'0:22.058',-5.580
'0:22.061',-5.565
'0:22.064',-5.585
'0:22.067',-5.605
'0:22.069',-5.605
'0:22.072',-5.620
'0:22.075',-5.630
'0:22.078',-5.635
'0:22.081',-5.635
'0:22.083',-5.620
'0:22.086',-5.615
'0:22.089',-5.595
'0:22.092',-5.600
'0:22.094',-5.590
'0:22.097',-5.595
'0:22.100',-5.600
'0:22.103',-5.610
'0:22.106',-5.625
'0:22.108',-5.630
'0:22.111',-5.630
'0:22.114',-5.610
'0:22.117',-5.615
'0:22.119',-5.610
'0:22.122',-5.590
'0:22.125',-5.595
'0:22.128',-5.615
'0:22.131',-5.610
'0:22.133',-5.610
'0:22.136',-5.620
'0:22.139',-5.625
'0:22.142',-5.625
'0:22.144',-5.615
'0:22.147',-5.610
'0:22.150',-5.610
'0:22.153',-5.585
'0:22.156',-5.570
'0:22.158',-5.585
'0:22.161',-5.585
'0:22.164',-5.605
'0:22.167',-5.625
'0:22.169',-5.615
'0:22.172',-5.635
'0:22.175',-5.600
'0:22.178',-5.595
'0:22.181',-5.595
'0:22.183',-5.570
'0:22.186',-5.575
'0:22.189',-5.570
'0:22.192',-5.550
'0:22.194',-5.560
'0:22.197',-5.565
'0:22.200',-5.580
'0:22.203',-5.605
'0:22.206',-5.615
'0:22.208',-5.630
'0:22.211',-5.625
'0:22.214',-5.615
'0:22.217',-5.610
'0:22.219',-5.600
'0:22.222',-5.605
'0:22.225',-5.625
'0:22.228',-5.610
'0:22.231',-5.635
'0:22.233',-5.645
'0:22.236',-5.630
'0:22.239',-5.625
'0:22.242',-5.625
'0:22.244',-5.605
'0:22.247',-5.575
'0:22.250',-5.540
'0:22.253',-5.530
'0:22.256',-5.515
'0:22.258',-5.510
'0:22.261',-5.555
'0:22.264',-5.580
'0:22.267',-5.585
'0:22.269',-5.585
'0:22.272',-5.590
'0:22.275',-5.550
'0:22.278',-5.510
'0:22.281',-5.475
'0:22.283',-5.425
'0:22.286',-5.395
'0:22.289',-5.385
'0:22.292',-5.415
'0:22.294',-5.455
'0:22.297',-5.505
'0:22.300',-5.550
'0:22.303',-5.565
'0:22.306',-5.595
'0:22.308',-5.570
'0:22.311',-5.575
'0:22.314',-5.570
'0:22.317',-5.540
'0:22.319',-5.540
'0:22.322',-5.525
'0:22.325',-5.545
'0:22.328',-5.550
'0:22.331',-5.565
'0:22.333',-5.545
'0:22.336',-5.570
'0:22.339',-5.585
'0:22.342',-5.580
'0:22.344',-5.575
'0:22.347',-5.565
'0:22.350',-5.575
'0:22.353',-5.570
'0:22.356',-5.565
'0:22.358',-5.570
'0:22.361',-5.570
'0:22.364',-5.580
'0:22.367',-5.595
'0:22.369',-5.605
'0:22.372',-5.615
'0:22.375',-5.615
'0:22.378',-5.625
'0:22.381',-5.615
'0:22.383',-5.590
'0:22.386',-5.590
'0:22.389',-5.590
'0:22.392',-5.595
'0:22.394',-5.625
'0:22.397',-5.650
'0:22.400',-5.700
'0:22.403',-5.750
'0:22.406',-5.840
'0:22.408',-5.935
'0:22.411',-6.060
'0:22.414',-6.205
'0:22.417',-6.335
'0:22.419',-6.450
'0:22.422',-6.550
'0:22.425',-6.595
'0:22.428',-6.585
'0:22.431',-6.505
'0:22.433',-6.425
